             Station      good/bad_point           el(degre)             time(s)               x(km)               y(km)               z(km)                 lon                 lat             alt(km)         residues(m)    residues(arcmin)                     date                Flux             FluxErr                 Mag distance_to_cam(km)              MagAbs
              ITTO02                   1       12.1422116572        631175286.31       4470.10906102       862.440425469       4494.58394974        10.920182469       44.8244445976       29.8640048724      -99.6173603396      -2.53682075451  2020-01-01T18:26:57.126               19534                 1.1      -8.22919519736       134.995486557      -8.88079143998
              ITTO02                   1       12.0493002058       631175286.344       4469.91707322       862.478324527       4494.46845445       10.9211085826       44.8248558047       29.6539754639      -103.862690148      -2.64466502577  2020-01-01T18:26:57.159               14249                 1.1       -7.9119854392       135.009057797      -8.56379997128
              ITTO02                   1       11.8772854661       631175286.377       4469.57731547       862.545393885       4494.26406427       10.9227476919       44.8255835591       29.2822926404      -37.6814519194     -0.959308667844  2020-01-01T18:26:57.193               15937                 1.2      -8.08305728984       135.034008386      -8.73527308765
              ITTO02                   1       11.8297256032        631175286.41        4469.4804935       862.564506879       4494.20581847        10.923214837        44.825790961       29.1763735387      -32.8046289216     -0.835107330354  2020-01-01T18:26:57.226               10046                 4.5      -7.59637156935       135.041337048      -8.24870521567
              ITTO02                   1        11.614707723       631175286.444       4469.04600399       862.650276617       4493.94443991       10.9253113862         44.82672174       28.7010642445       5.05114443752      0.128554521023  2020-01-01T18:26:57.259               11831                 0.7      -7.84276719861       135.075416662      -8.49564877795
              ITTO02                   1       11.5636116287       631175286.477       4468.90733604       862.677650151       4493.86102056       10.9259805825       44.8270188204       28.5493698694      -152.157722543      -3.87218014465  2020-01-01T18:26:57.293               10908                 0.3      -7.77196575903       135.086703511      -8.42502877816
              ITTO02                   1       11.3738878979       631175286.511       4468.52773715        862.75258429       4493.63266289        10.927812682       44.8278321201       28.1341147038      -99.9397583605       -2.5427116262  2020-01-01T18:26:57.326                9728                 1.9      -7.71616096811       135.118615896       -8.3697369073
              ITTO02                   1        11.345327434       631175286.544       4468.46907838       862.764163736       4493.59737517        10.928095819       44.8279578047       28.0699464337       -99.127876465      -2.52196083833  2020-01-01T18:26:57.360                8654                 1.4      -7.60003489078        135.12367985      -8.25369221054
              ITTO02                   1       11.1030000758       631175286.577       4467.99077867       862.858581758       4493.30964144       10.9304047562       44.8289826965       27.5467267706     -0.235382056409   -0.00598658049761  2020-01-01T18:26:57.393                8042                 2.7      -7.61980749829       135.166294789      -8.27414954316
              ITTO02                   1       11.0161028408       631175286.611       4467.81354657        862.89356799       4493.20302282       10.9312604404       44.8293624969       27.3528516028       8.72138326507      0.221788074452  2020-01-01T18:26:57.426                8755                   2      -7.75110356323       135.182684158      -8.40570889048
